# t	u	y	y1	dy1	dy2	F1	F2	z_f	F_f
# model_name=two_mass_actuator_grounded_m2_lugre2, controlled_output=y2, dt=0.02 sec, dt_sim=0.001 sec, input_type=random_steps, preg_blackbox_enabled=False, r_preg=1, m1=1, m2=1, kp=25, bp=0, k1=0.35, k2=0.2, kg1=0, kg2=2, ka=1, omega_a=18, zeta_a=0.65, normal_force=8, mu_k=0.12, mu_s=0.65, sigma_0=5000, sigma_1=30, sigma_2=0.05, v_s=0.12, friction_shape_alpha=2, g_eps=1e-12
5.3180000000e+01	-7.0414783085e+00	-4.0783944008e+00	-4.3523020981e+00	9.1681785739e-04	1.3888744417e-05	-7.0414783085e+00	-6.8476924333e+00	2.6201596097e-04	1.3103921884e+00
5.3200000000e+01	-7.0414783085e+00	-4.0783943791e+00	-4.3523224907e+00	-2.9498604905e-03	-1.0907869040e-05	-7.0414783085e+00	-6.8482027892e+00	2.6200564561e-04	1.3096180065e+00
5.3220000000e+01	-7.0414783085e+00	-4.0783947608e+00	-4.3524197174e+00	-6.7602941425e-03	-2.5479539103e-05	-7.0414783085e+00	-6.8506239151e+00	2.6152787784e-04	1.3066815095e+00
5.3240000000e+01	-7.0414783085e+00	-4.0783953702e+00	-4.3525922779e+00	-1.0477087404e-02	-3.5816136922e-05	-7.0414783085e+00	-6.8549226938e+00	2.6076550308e-04	1.3024818286e+00
5.3260000000e+01	-7.0414783085e+00	-4.0783962257e+00	-4.3528379346e+00	-1.4063996828e-02	-5.0491950881e-05	-7.0414783085e+00	-6.8610427227e+00	2.5969583828e-04	1.2965836616e+00
5.3280000000e+01	-7.0414783085e+00	-4.0783973998e+00	-4.3531537404e+00	-1.7486357508e-02	-6.6642188418e-05	-7.0414783085e+00	-6.8689085153e+00	2.5822948581e-04	1.2886484183e+00
5.3300000000e+01	-7.0414783085e+00	-4.0783988708e+00	-4.3535360730e+00	-2.0711398463e-02	-7.9940457889e-05	-7.0414783085e+00	-6.8784300541e+00	2.5639443671e-04	1.2789787335e+00
5.3320000000e+01	-7.0414783085e+00	-4.0784005847e+00	-4.3539806763e+00	-2.3708518562e-02	-9.1361282130e-05	-7.0414783085e+00	-6.8895022886e+00	2.5425975670e-04	1.2678832950e+00
5.3340000000e+01	-7.0414783085e+00	-4.0784025262e+00	-4.3544827061e+00	-2.6449581466e-02	-1.0281154814e-04	-7.0414783085e+00	-6.9020044968e+00	2.5184588683e-04	1.2553930429e+00
5.3360000000e+01	-7.0414783085e+00	-4.0784046940e+00	-4.3550367825e+00	-2.8909194609e-02	-1.1376935939e-04	-7.0414783085e+00	-6.9158022135e+00	2.4915594410e-04	1.2415432686e+00
5.3380000000e+01	-7.0414783085e+00	-4.0784070663e+00	-4.3556370474e+00	-3.1064939566e-02	-1.2316935302e-04	-7.0414783085e+00	-6.9307495278e+00	2.4621871195e-04	1.2265175142e+00
5.3400000000e+01	-7.0414783085e+00	-4.0784096107e+00	-4.3562772253e+00	-3.2897565394e-02	-1.3106941678e-04	-7.0414783085e+00	-6.9466903636e+00	2.4307570263e-04	1.2105208438e+00
5.3420000000e+01	-7.0414783085e+00	-4.0784123018e+00	-4.3569506890e+00	-3.4391157988e-02	-1.3785533674e-04	-7.0414783085e+00	-6.9634596808e+00	2.3975998154e-04	1.1937039251e+00
5.3440000000e+01	-7.0414783085e+00	-4.0784151168e+00	-4.3576505276e+00	-3.5533278368e-02	-1.4341865762e-04	-7.0414783085e+00	-6.9808852705e+00	2.3630063302e-04	1.1762158395e+00
5.3460000000e+01	-7.0414783085e+00	-4.0784180285e+00	-4.3583696171e+00	-3.6315061544e-02	-1.4748446817e-04	-7.0414783085e+00	-6.9987897155e+00	2.3273243454e-04	1.1582401357e+00
5.3480000000e+01	-7.0414783085e+00	-4.0784210060e+00	-4.3591006922e+00	-3.6731277479e-02	-1.5001780540e-04	-7.0414783085e+00	-7.0169921554e+00	2.2909383461e-04	1.1399697477e+00
5.3500000000e+01	-7.0414783085e+00	-4.0784240195e+00	-4.3598364198e+00	-3.6780357326e-02	-1.5109583282e-04	-7.0414783085e+00	-7.0353100074e+00	2.2542178945e-04	1.1215860077e+00
5.3520000000e+01	-7.0414783085e+00	-4.0784270400e+00	-4.3605694720e+00	-3.6464384102e-02	-1.5070926171e-04	-7.0414783085e+00	-7.0535607985e+00	2.2175187180e-04	1.1032665042e+00
5.3540000000e+01	-7.0414783085e+00	-4.0784300378e+00	-4.3612925986e+00	-3.5789046427e-02	-1.4881003498e-04	-7.0414783085e+00	-7.0715640211e+00	2.1812019594e-04	1.0851929349e+00
5.3560000000e+01	-7.0414783085e+00	-4.0784329824e+00	-4.3619986987e+00	-3.4763556350e-02	-1.4540919188e-04	-7.0414783085e+00	-7.0891429078e+00	2.1456299582e-04	1.0675454482e+00
5.3580000000e+01	-7.0414783085e+00	-4.0784358445e+00	-4.3626808899e+00	-3.3400533136e-02	-1.4056197583e-04	-7.0414783085e+00	-7.1061261356e+00	2.1111519005e-04	1.0504960590e+00
5.3600000000e+01	-7.0414783085e+00	-4.0784385956e+00	-4.3633325750e+00	-3.1715854360e-02	-1.3432048743e-04	-7.0414783085e+00	-7.1223494849e+00	2.0780999130e-04	1.0342084383e+00
5.3620000000e+01	-7.0414783085e+00	-4.0784412084e+00	-4.3639475054e+00	-2.9728475616e-02	-1.2673695247e-04	-7.0414783085e+00	-7.1376574274e+00	2.0467909384e-04	1.0188387422e+00
5.3640000000e+01	-7.0414783085e+00	-4.0784436566e+00	-4.3645198409e+00	-2.7460220843e-02	-1.1788622560e-04	-7.0414783085e+00	-7.1519046076e+00	2.0175243631e-04	1.0045336278e+00
5.3660000000e+01	-7.0414783085e+00	-4.0784459160e+00	-4.3650442043e+00	-2.4935545771e-02	-1.0786550255e-04	-7.0414783085e+00	-7.1649572071e+00	1.9905768145e-04	9.9142767954e-01
5.3680000000e+01	-7.0414783085e+00	-4.0784479642e+00	-4.3655157317e+00	-2.2181277020e-02	-9.6782545896e-05	-7.0414783085e+00	-7.1766941877e+00	1.9661990452e-04	9.7964228254e-01
5.3700000000e+01	-7.0414783085e+00	-4.0784497810e+00	-4.3659301171e+00	-1.9226329520e-02	-8.4753462658e-05	-7.0414783085e+00	-7.1870084030e+00	1.9446146985e-04	9.6928508586e-01
5.3720000000e+01	-7.0414783085e+00	-4.0784513488e+00	-4.3662836513e+00	-1.6101405210e-02	-7.1906550149e-05	-7.0414783085e+00	-7.1958075625e+00	1.9260186242e-04	9.6044902007e-01
5.3740000000e+01	-7.0414783085e+00	-4.0784526527e+00	-4.3665732544e+00	-1.2838676155e-02	-5.8381813169e-05	-7.0414783085e+00	-7.2030150408e+00	1.9105746551e-04	9.5321119587e-01
5.3760000000e+01	-7.0414783085e+00	-4.0784536806e+00	-4.3667965016e+00	-9.4714553531e-03	-4.4326858973e-05	-7.0414783085e+00	-7.2085705255e+00	1.8984139748e-04	9.4763222275e-01
5.3780000000e+01	-7.0414783085e+00	-4.0784544233e+00	-4.3669516433e+00	-6.0338585501e-03	-2.9894287021e-05	-7.0414783085e+00	-7.2124305004e+00	1.8896342527e-04	9.4375585319e-01
5.3800000000e+01	-7.0414783085e+00	-4.0784548749e+00	-4.3670376172e+00	-2.5604604801e-03	-1.5240783806e-05	-7.0414783085e+00	-7.2145685591e+00	1.8842990312e-04	9.4160868911e-01
5.3820000000e+01	-7.0414783085e+00	-4.0784550325e+00	-4.3670540544e+00	9.1405103298e-04	-5.2551553846e-07	-7.0414783085e+00	-7.2149755461e+00	1.8824372393e-04	9.4119997431e-01
5.3840000000e+01	-7.0414783085e+00	-4.0784548820e+00	-4.3670012776e+00	4.3552213115e-03	1.6524384524e-05	-7.0414783085e+00	-7.2136598893e+00	1.8836688710e-04	9.4224120535e-01
5.3860000000e+01	-7.0414783085e+00	-4.0784543325e+00	-4.3668802937e+00	7.7291931624e-03	3.9106359731e-05	-7.0414783085e+00	-7.2106490289e+00	1.8881673179e-04	9.4504580691e-01
5.3880000000e+01	-7.0414783085e+00	-4.0784533115e+00	-4.3666927775e+00	1.1003062091e-02	6.2659167698e-05	-7.0414783085e+00	-7.2059866511e+00	1.8965202483e-04	9.4980024057e-01
5.3900000000e+01	-7.0414783085e+00	-4.0784518511e+00	-4.3664410500e+00	1.4145159717e-02	8.2679430612e-05	-7.0414783085e+00	-7.1997299739e+00	1.9084526053e-04	9.5625565654e-01
5.3920000000e+01	-7.0414783085e+00	-4.0784500256e+00	-4.3661280511e+00	1.7125319862e-02	9.9592126109e-05	-7.0414783085e+00	-7.1919506387e+00	1.9233448403e-04	9.6411261515e-01
5.3940000000e+01	-7.0414783085e+00	-4.0784478692e+00	-4.3657573064e+00	1.9915170203e-02	1.1614407060e-04	-7.0414783085e+00	-7.1827359296e+00	1.9409018718e-04	9.7329080249e-01
5.3960000000e+01	-7.0414783085e+00	-4.0784453757e+00	-4.3653328888e+00	2.2488425876e-02	1.3321613897e-04	-7.0414783085e+00	-7.1721878263e+00	1.9611592335e-04	9.8382913192e-01
5.3980000000e+01	-7.0414783085e+00	-4.0784425466e+00	-4.3648593735e+00	2.4821145099e-02	1.4939600804e-04	-7.0414783085e+00	-7.1604206736e+00	1.9840843616e-04	9.9567648857e-01
5.4000000000e+01	-7.0414783085e+00	-4.0784394154e+00	-4.3643417898e+00	2.6891939255e-02	1.6330360562e-04	-7.0414783085e+00	-7.1475593583e+00	2.0093844415e-04	1.0086529358e+00
5.4020000000e+01	-7.0414783085e+00	-4.0784360295e+00	-4.3637855671e+00	2.8682155508e-02	1.7497249741e-04	-7.0414783085e+00	-7.1337384400e+00	2.0366569611e-04	1.0225584438e+00
5.4040000000e+01	-7.0414783085e+00	-4.0784324265e+00	-4.3631964797e+00	3.0176043080e-02	1.8511810090e-04	-7.0414783085e+00	-7.1191013302e+00	2.0655810829e-04	1.0372503293e+00
5.4060000000e+01	-7.0414783085e+00	-4.0784286334e+00	-4.3625805863e+00	3.1360895905e-02	1.9394858034e-04	-7.0414783085e+00	-7.1037988233e+00	2.0959231817e-04	1.0526171432e+00
5.4080000000e+01	-7.0414783085e+00	-4.0784246803e+00	-4.3619441685e+00	3.2227159869e-02	2.0102392027e-04	-7.0414783085e+00	-7.0879872061e+00	2.1274276865e-04	1.0685209635e+00
5.4100000000e+01	-7.0414783085e+00	-4.0784206072e+00	-4.3612936668e+00	3.2768502161e-02	2.0590572570e-04	-7.0414783085e+00	-7.0718264907e+00	2.1597633713e-04	1.0847863391e+00
5.4120000000e+01	-7.0414783085e+00	-4.0784164589e+00	-4.3606356158e+00	3.2981847846e-02	2.0856759612e-04	-7.0414783085e+00	-7.0554789226e+00	2.1925659218e-04	1.1012312845e+00
5.4140000000e+01	-7.0414783085e+00	-4.0784122779e+00	-4.3599765790e+00	3.2867387323e-02	2.0920952722e-04	-7.0414783085e+00	-7.0391075271e+00	2.2254951235e-04	1.1176912428e+00
5.4160000000e+01	-7.0414783085e+00	-4.0784081034e+00	-4.3593230835e+00	3.2428553332e-02	2.0791680277e-04	-7.0414783085e+00	-7.0228745035e+00	2.2582415639e-04	1.1340142756e+00
5.4180000000e+01	-7.0414783085e+00	-4.0784039747e+00	-4.3586815559e+00	3.1671964968e-02	2.0459975439e-04	-7.0414783085e+00	-7.0069395294e+00	2.2904990280e-04	1.1500459001e+00
5.4200000000e+01	-7.0414783085e+00	-4.0783999335e+00	-4.3580582592e+00	3.0607338809e-02	1.9917104221e-04	-7.0414783085e+00	-6.9914581417e+00	2.3219497754e-04	1.1656259404e+00
5.4220000000e+01	-7.0414783085e+00	-4.0783960217e+00	-4.3574592320e+00	2.9247369814e-02	1.9167503907e-04	-7.0414783085e+00	-6.9765802561e+00	2.3522770584e-04	1.1805977668e+00
5.4240000000e+01	-7.0414783085e+00	-4.0783922794e+00	-4.3568902304e+00	2.7607584546e-02	1.8224783242e-04	-7.0414783085e+00	-6.9624487760e+00	2.3811838609e-04	1.1948166516e+00
5.4260000000e+01	-7.0414783085e+00	-4.0783887438e+00	-4.3563566733e+00	2.5706168093e-02	1.7101722629e-04	-7.0414783085e+00	-6.9491982380e+00	2.4083982503e-04	1.2081500824e+00
5.4280000000e+01	-7.0414783085e+00	-4.0783854501e+00	-4.3558635908e+00	2.3563765706e-02	1.5807396678e-04	-7.0414783085e+00	-6.9369535164e+00	2.4336677236e-04	1.2204742728e+00
5.4300000000e+01	-7.0414783085e+00	-4.0783824316e+00	-4.3554155772e+00	2.1203261021e-02	1.4351720300e-04	-7.0414783085e+00	-6.9258286385e+00	2.4567556603e-04	1.2316734439e+00
5.4320000000e+01	-7.0414783085e+00	-4.0783797192e+00	-4.3550167489e+00	1.8649533628e-02	1.2749570121e-04	-7.0414783085e+00	-6.9159257416e+00	2.4774453995e-04	1.2416427996e+00
5.4340000000e+01	-7.0414783085e+00	-4.0783773403e+00	-4.3546707069e+00	1.5929198894e-02	1.1020068040e-04	-7.0414783085e+00	-6.9073341643e+00	2.4955468953e-04	1.2502916767e+00
5.4360000000e+01	-7.0414783085e+00	-4.0783753183e+00	-4.3543805047e+00	1.3070332731e-02	9.1834509666e-05	-7.0414783085e+00	-6.9001296600e+00	2.5108998225e-04	1.2575443824e+00
5.4380000000e+01	-7.0414783085e+00	-4.0783736727e+00	-4.3541486223e+00	1.0102183866e-02	7.2595707168e-05	-7.0414783085e+00	-6.8943737392e+00	2.5233728656e-04	1.2633395124e+00
5.4400000000e+01	-7.0414783085e+00	-4.0783724189e+00	-4.3539769452e+00	7.0548764187e-03	5.2687520372e-05	-7.0414783085e+00	-6.8901131565e+00	2.5328628021e-04	1.2676297083e+00
5.4420000000e+01	-7.0414783085e+00	-4.0783715682e+00	-4.3538667504e+00	3.9591058923e-03	3.2329085201e-05	-7.0414783085e+00	-6.8873795539e+00	2.5392955273e-04	1.2703824456e+00
5.4440000000e+01	-7.0414783085e+00	-4.0783711272e+00	-4.3538186977e+00	8.4583173701e-04	1.1753034649e-05	-7.0414783085e+00	-6.8861892604e+00	2.5426279656e-04	1.2715809588e+00
5.4460000000e+01	-7.0414783085e+00	-4.0783710960e+00	-4.3538328276e+00	-2.2540303385e-03	-8.0855777062e-06	-7.0414783085e+00	-6.8865432898e+00	2.5426883575e-04	1.2710419021e+00
5.4480000000e+01	-7.0414783085e+00	-4.0783713928e+00	-4.3539085655e+00	-5.3098992211e-03	-2.0168533426e-05	-7.0414783085e+00	-6.8884293154e+00	2.5389950962e-04	1.2687437688e+00
5.4500000000e+01	-7.0414783085e+00	-4.0783718781e+00	-4.3540447301e+00	-8.2917800124e-03	-2.8582263866e-05	-7.0414783085e+00	-6.8918212996e+00	2.5329585915e-04	1.2654115592e+00
5.4520000000e+01	-7.0414783085e+00	-4.0783725604e+00	-4.3542395492e+00	-1.1170588934e-02	-4.0248636167e-05	-7.0414783085e+00	-6.8966747196e+00	2.5244766946e-04	1.2607357794e+00
5.4540000000e+01	-7.0414783085e+00	-4.0783734971e+00	-4.3544906807e+00	-1.3918495419e-02	-5.3238387259e-05	-7.0414783085e+00	-6.9029295888e+00	2.5128415052e-04	1.2544350362e+00
5.4560000000e+01	-7.0414783085e+00	-4.0783746742e+00	-4.3547952405e+00	-1.6509178438e-02	-6.4047428434e-05	-7.0414783085e+00	-6.9105141573e+00	2.4982347518e-04	1.2467311962e+00
5.4580000000e+01	-7.0414783085e+00	-4.0783760483e+00	-4.3551498353e+00	-1.8918048156e-02	-7.3266154190e-05	-7.0414783085e+00	-6.9193446757e+00	2.4812049131e-04	1.2378764190e+00
5.4600000000e+01	-7.0414783085e+00	-4.0783776051e+00	-4.3555505990e+00	-2.1122481438e-02	-8.2440310013e-05	-7.0414783085e+00	-6.9293248476e+00	2.4619362612e-04	1.2279053295e+00
5.4620000000e+01	-7.0414783085e+00	-4.0783793435e+00	-4.3559932349e+00	-2.3102046275e-02	-9.1246851604e-05	-7.0414783085e+00	-6.9403472842e+00	2.4404551048e-04	1.2168432270e+00
5.4640000000e+01	-7.0414783085e+00	-4.0783812465e+00	-4.3564730608e+00	-2.4838688053e-02	-9.8823205119e-05	-7.0414783085e+00	-6.9522953574e+00	2.4169808007e-04	1.2048317614e+00
5.4660000000e+01	-7.0414783085e+00	-4.0783832882e+00	-4.3569850589e+00	-2.6316885399e-02	-1.0516787925e-04	-7.0414783085e+00	-6.9650442670e+00	2.3918443509e-04	1.1920362691e+00
5.4680000000e+01	-7.0414783085e+00	-4.0783854472e+00	-4.3575239270e+00	-2.7523786483e-02	-1.1059403675e-04	-7.0414783085e+00	-6.9784619935e+00	2.3653155824e-04	1.1785798539e+00
5.4700000000e+01	-7.0414783085e+00	-4.0783877054e+00	-4.3580841339e+00	-2.8449320852e-02	-1.1503989339e-04	-7.0414783085e+00	-6.9924107116e+00	2.3376279105e-04	1.1645812738e+00
5.4720000000e+01	-7.0414783085e+00	-4.0783900408e+00	-4.3586599753e+00	-2.9086279916e-02	-1.1828599656e-04	-7.0414783085e+00	-7.0067483638e+00	2.3090572167e-04	1.1501862410e+00
5.4740000000e+01	-7.0414783085e+00	-4.0783924286e+00	-4.3592456320e+00	-2.9430366875e-02	-1.2029459307e-04	-7.0414783085e+00	-7.0213300840e+00	2.2799110504e-04	1.1355495346e+00
5.4760000000e+01	-7.0414783085e+00	-4.0783948448e+00	-4.3598352278e+00	-2.9480218730e-02	-1.2112955064e-04	-7.0414783085e+00	-7.0360095757e+00	2.2504867507e-04	1.1208170842e+00
5.4780000000e+01	-7.0414783085e+00	-4.0783972660e+00	-4.3604228889e+00	-2.9237399876e-02	-1.2079136314e-04	-7.0414783085e+00	-7.0506405740e+00	2.2210697008e-04	1.1061311673e+00
5.4800000000e+01	-7.0414783085e+00	-4.0783996683e+00	-4.3610028017e+00	-2.8706366141e-02	-1.1924427050e-04	-7.0414783085e+00	-7.0650783345e+00	2.1919488882e-04	1.0916371800e+00
5.4820000000e+01	-7.0414783085e+00	-4.0784020277e+00	-4.3615692701e+00	-2.7894399965e-02	-1.1649677930e-04	-7.0414783085e+00	-7.0791810589e+00	2.1634147709e-04	1.0774796446e+00
5.4840000000e+01	-7.0414783085e+00	-4.0784043205e+00	-4.3621167710e+00	-2.6811518256e-02	-1.1259493117e-04	-7.0414783085e+00	-7.0928112628e+00	2.1357477724e-04	1.0637967320e+00
5.4860000000e+01	-7.0414783085e+00	-4.0784065241e+00	-4.3626400084e+00	-2.5470353996e-02	-1.0758353994e-04	-7.0414783085e+00	-7.1058371063e+00	2.1092145617e-04	1.0507198275e+00
5.4880000000e+01	-7.0414783085e+00	-4.0784086168e+00	-4.3631339635e+00	-2.3886012659e-02	-1.0150620026e-04	-7.0414783085e+00	-7.1181336687e+00	2.0840695183e-04	1.0383742687e+00
5.4900000000e+01	-7.0414783085e+00	-4.0784105777e+00	-4.3635939433e+00	-2.2075905011e-02	-9.4423406083e-05	-7.0414783085e+00	-7.1295841409e+00	2.0605530945e-04	1.0268778800e+00
5.4920000000e+01	-7.0414783085e+00	-4.0784123875e+00	-4.3640156244e+00	-2.0059558281e-02	-8.6413432737e-05	-7.0414783085e+00	-7.1400809211e+00	2.0388876754e-04	1.0163388813e+00
5.4940000000e+01	-7.0414783085e+00	-4.0784140286e+00	-4.3643950932e+00	-1.7858407735e-02	-7.7562883616e-05	-7.0414783085e+00	-7.1495266159e+00	2.0192749553e-04	1.0068549221e+00
5.4960000000e+01	-7.0414783085e+00	-4.0784154850e+00	-4.3647288824e+00	-1.5495570804e-02	-6.7964368854e-05	-7.0414783085e+00	-7.1578349349e+00	2.0018949176e-04	9.9851265578e-01
5.4980000000e+01	-7.0414783085e+00	-4.0784167429e+00	-4.3650140016e+00	-1.2995606098e-02	-5.7719547170e-05	-7.0414783085e+00	-7.1649314689e+00	1.9869045305e-04	9.9138697577e-01
5.5000000000e+01	-7.0414783085e+00	-4.0784177902e+00	-4.3652479639e+00	-1.0384259841e-02	-4.6939009103e-05	-7.0414783085e+00	-7.1707543421e+00	1.9744359730e-04	9.8554012865e-01
5.5020000000e+01	-7.0414783085e+00	-4.0784186176e+00	-4.3654288071e+00	-7.6882023369e-03	-3.5739096323e-05	-7.0414783085e+00	-7.1752547374e+00	1.9645952980e-04	9.8102115204e-01
5.5040000000e+01	-7.0414783085e+00	-4.0784192178e+00	-4.3655551094e+00	-4.9347571277e-03	-2.4239796751e-05	-7.0414783085e+00	-7.1783972885e+00	1.9574617219e-04	9.7786558447e-01
5.5060000000e+01	-7.0414783085e+00	-4.0784195860e+00	-4.3656259995e+00	-2.1516255777e-03	-1.2564089511e-05	-7.0414783085e+00	-7.1801603359e+00	1.9530871335e-04	9.7609523095e-01
5.5080000000e+01	-7.0414783085e+00	-4.0784197200e+00	-4.3656411619e+00	6.3339035498e-04	-8.3680836436e-07	-7.0414783085e+00	-7.1805360455e+00	1.9514956993e-04	9.7571799292e-01
5.5100000000e+01	-7.0414783085e+00	-4.0784196094e+00	-4.3656008356e+00	3.3926655624e-03	1.2668285373e-05	-7.0414783085e+00	-7.1795306549e+00	1.9523923260e-04	9.7650549843e-01
5.5120000000e+01	-7.0414783085e+00	-4.0784191805e+00	-4.3655058080e+00	6.0990436841e-03	3.0815384897e-05	-7.0414783085e+00	-7.1771656878e+00	1.9558749289e-04	9.7868960797e-01
5.5140000000e+01	-7.0414783085e+00	-4.0784183699e+00	-4.3653574027e+00	8.7261242556e-03	4.9994369264e-05	-7.0414783085e+00	-7.1734758193e+00	1.9624540285e-04	9.8244633063e-01
5.5160000000e+01	-7.0414783085e+00	-4.0784172009e+00	-4.3651574614e+00	1.1248490691e-02	6.6324777574e-05	-7.0414783085e+00	-7.1685065145e+00	1.9719333431e-04	9.8758245782e-01
5.5180000000e+01	-7.0414783085e+00	-4.0784157354e+00	-4.3649083230e+00	1.3641921608e-02	7.9967221064e-05	-7.0414783085e+00	-7.1623146898e+00	1.9838012231e-04	9.9384601369e-01
5.5200000000e+01	-7.0414783085e+00	-4.0784140044e+00	-4.3646127965e+00	1.5883623438e-02	9.3210247124e-05	-7.0414783085e+00	-7.1549698015e+00	1.9977973033e-04	1.0011624602e+00
5.5220000000e+01	-7.0414783085e+00	-4.0784120033e+00	-4.3642741308e+00	1.7952467045e-02	1.0692489334e-04	-7.0414783085e+00	-7.1465531882e+00	2.0139488620e-04	1.0095663469e+00
5.5240000000e+01	-7.0414783085e+00	-4.0784097317e+00	-4.3638959790e+00	1.9829194727e-02	1.2000368989e-04	-7.0414783085e+00	-7.1371561839e+00	2.0322462113e-04	1.0190257245e+00
5.5260000000e+01	-7.0414783085e+00	-4.0784072157e+00	-4.3634823591e+00	2.1496589590e-02	1.3124122631e-04	-7.0414783085e+00	-7.1268785833e+00	2.0524646289e-04	1.0293990895e+00
5.5280000000e+01	-7.0414783085e+00	-4.0784044947e+00	-4.3630376117e+00	2.2939621838e-02	1.4059665861e-04	-7.0414783085e+00	-7.1158279247e+00	2.0742763236e-04	1.0405218318e+00
5.5300000000e+01	-7.0414783085e+00	-4.0784016003e+00	-4.3625663552e+00	2.4145582264e-02	1.4867437854e-04	-7.0414783085e+00	-7.1041188735e+00	2.0974155221e-04	1.0522759097e+00
5.5320000000e+01	-7.0414783085e+00	-4.0783985546e+00	-4.3620734379e+00	2.5104197711e-02	1.5570253245e-04	-7.0414783085e+00	-7.0918720838e+00	2.1216944644e-04	1.0645731501e+00
5.5340000000e+01	-7.0414783085e+00	-4.0783953814e+00	-4.3615638885e+00	2.5807718486e-02	1.6134207159e-04	-7.0414783085e+00	-7.0792126771e+00	2.1469139952e-04	1.0773061305e+00
5.5360000000e+01	-7.0414783085e+00	-4.0783921128e+00	-4.3610428649e+00	2.6250975025e-02	1.6521269512e-04	-7.0414783085e+00	-7.0662688021e+00	2.1728120926e-04	1.0903351781e+00
5.5380000000e+01	-7.0414783085e+00	-4.0783887850e+00	-4.3605156023e+00	2.6431407909e-02	1.6727407310e-04	-7.0414783085e+00	-7.0531704304e+00	2.1990950544e-04	1.1035130011e+00
5.5400000000e+01	-7.0414783085e+00	-4.0783854327e+00	-4.3599873609e+00	2.6349074624e-02	1.6769970173e-04	-7.0414783085e+00	-7.0400482051e+00	2.2254872447e-04	1.1167064191e+00
5.5420000000e+01	-7.0414783085e+00	-4.0783820873e+00	-4.3594633739e+00	2.6006632191e-02	1.6658162556e-04	-7.0414783085e+00	-7.0270321650e+00	2.2517402443e-04	1.1297938832e+00
5.5440000000e+01	-7.0414783085e+00	-4.0783787801e+00	-4.3589487955e+00	2.5409293440e-02	1.6385692066e-04	-7.0414783085e+00	-7.0142503833e+00	2.2776101447e-04	1.1426524264e+00
5.5460000000e+01	-7.0414783085e+00	-4.0783755443e+00	-4.3584486507e+00	2.4564756779e-02	1.5945058971e-04	-7.0414783085e+00	-7.0018276604e+00	2.3028431148e-04	1.1551538450e+00
5.5480000000e+01	-7.0414783085e+00	-4.0783724131e+00	-4.3579677864e+00	2.3483111562e-02	1.5339500648e-04	-7.0414783085e+00	-6.9898843325e+00	2.3271844940e-04	1.1671720200e+00
5.5500000000e+01	-7.0414783085e+00	-4.0783694187e+00	-4.3575108250e+00	2.2176721253e-02	1.4580498039e-04	-7.0414783085e+00	-6.9785351576e+00	2.3503949679e-04	1.1785903668e+00
5.5520000000e+01	-7.0414783085e+00	-4.0783665904e+00	-4.3570821197e+00	2.0660085528e-02	1.3679134760e-04	-7.0414783085e+00	-6.9678882311e+00	2.3722560062e-04	1.1893025126e+00
5.5540000000e+01	-7.0414783085e+00	-4.0783639560e+00	-4.3566857138e+00	1.8949682081e-02	1.2643028809e-04	-7.0414783085e+00	-6.9580439435e+00	2.3925652033e-04	1.1992092559e+00
5.5560000000e+01	-7.0414783085e+00	-4.0783615417e+00	-4.3563253027e+00	1.7063789553e-02	1.1479959984e-04	-7.0414783085e+00	-6.9490940246e+00	2.4111326800e-04	1.2082176143e+00
5.5580000000e+01	-7.0414783085e+00	-4.0783593717e+00	-4.3560041998e+00	1.5022293780e-02	1.0201612487e-04	-7.0414783085e+00	-6.9411207028e+00	2.4277840594e-04	1.2162431721e+00
5.5600000000e+01	-7.0414783085e+00	-4.0783574677e+00	-4.3557253066e+00	1.2846479747e-02	8.8232238514e-05	-7.0414783085e+00	-6.9341959731e+00	2.4423661117e-04	1.2232128129e+00
5.5620000000e+01	-7.0414783085e+00	-4.0783558480e+00	-4.3554910866e+00	1.0558811386e-02	7.3609262257e-05	-7.0414783085e+00	-6.9283809632e+00	2.4547495756e-04	1.2290655182e+00
5.5640000000e+01	-7.0414783085e+00	-4.0783545279e+00	-4.3553035440e+00	8.1827012800e-03	5.8303442313e-05	-7.0414783085e+00	-6.9237254014e+00	2.4648285719e-04	1.2337517620e+00
5.5660000000e+01	-7.0414783085e+00	-4.0783535194e+00	-4.3551642074e+00	5.7422724967e-03	4.2472842877e-05	-7.0414783085e+00	-6.9202672002e+00	2.4725196697e-04	1.2372332160e+00
5.5680000000e+01	-7.0414783085e+00	-4.0783528313e+00	-4.3550741180e+00	3.2621150241e-03	2.6287639836e-05	-7.0414783085e+00	-6.9180321653e+00	2.4777626257e-04	1.2394833683e+00
5.5700000000e+01	-7.0414783085e+00	-4.0783524690e+00	-4.3550338222e+00	7.6703937130e-04	9.9290659997e-06	-7.0414783085e+00	-6.9170338301e+00	2.4805219985e-04	1.2404883217e+00
