# t	u	y	glucose	insulin	remote_insulin_effect	infusion_rate	meal_disturbance
# model_name=glucose_insulin_bergman, controlled_output=glucose_deviation, dt=0.1 sec, dt_sim=0.01 sec, input_type=random_steps, preg_blackbox_enabled=False, r_preg=-0.05, Gb=5.5, Ib=10, U0=0, U_gain=2.2, tau_pump=0.2, p1=0.025, p2=0.03, p3=0.0012, n=0.1, V_I=12, meal_amp=0.12, meal_time=45, meal_tau=14
5.3000000000e+00	0.0000000000e+00	-1.1045369119e-02	5.4889546309e+00	1.0366100794e+01	1.1544743282e-03	1.1000000000e+00	0.0000000000e+00
5.4000000000e+00	0.0000000000e+00	-1.1661794674e-02	5.4883382053e+00	1.0371579016e+01	1.1952112700e-03	1.1000000000e+00	0.0000000000e+00
5.5000000000e+00	0.0000000000e+00	-1.2299082112e-02	5.4877009179e+00	1.0377002728e+01	1.2364793129e-03	1.1000000000e+00	0.0000000000e+00
5.6000000000e+00	0.0000000000e+00	-1.2957460427e-02	5.4870425396e+00	1.0382372474e+01	1.2782703673e-03	1.1000000000e+00	0.0000000000e+00
5.7000000000e+00	0.0000000000e+00	-1.3637153236e-02	5.4863628468e+00	1.0387688790e+01	1.3205764323e-03	1.1000000000e+00	0.0000000000e+00
5.8000000000e+00	0.0000000000e+00	-1.4338378841e-02	5.4856616212e+00	1.0392952208e+01	1.3633895953e-03	1.1000000000e+00	0.0000000000e+00
5.9000000000e+00	0.0000000000e+00	-1.5061350277e-02	5.4849386497e+00	1.0398163254e+01	1.4067020306e-03	1.1000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	-1.5806275369e-02	5.4841937246e+00	1.0403322449e+01	1.4505059986e-03	1.1000000000e+00	0.0000000000e+00
6.1000000000e+00	0.0000000000e+00	-1.6573356780e-02	5.4834266432e+00	1.0408430310e+01	1.4947938452e-03	1.1000000000e+00	0.0000000000e+00
6.2000000000e+00	0.0000000000e+00	-1.7362792071e-02	5.4826372079e+00	1.0413487346e+01	1.5395580005e-03	1.1000000000e+00	0.0000000000e+00
6.3000000000e+00	0.0000000000e+00	-1.8174773746e-02	5.4818252263e+00	1.0418494064e+01	1.5847909786e-03	1.1000000000e+00	0.0000000000e+00
6.4000000000e+00	0.0000000000e+00	-1.9009489307e-02	5.4809905107e+00	1.0423450964e+01	1.6304853758e-03	1.1000000000e+00	0.0000000000e+00
6.5000000000e+00	0.0000000000e+00	-1.9867121304e-02	5.4801328787e+00	1.0428358542e+01	1.6766338707e-03	1.1000000000e+00	0.0000000000e+00
6.6000000000e+00	0.0000000000e+00	-2.0747847385e-02	5.4792521526e+00	1.0433217289e+01	1.7232292226e-03	1.1000000000e+00	0.0000000000e+00
6.7000000000e+00	0.0000000000e+00	-2.1651840348e-02	5.4783481597e+00	1.0438027691e+01	1.7702642713e-03	1.1000000000e+00	0.0000000000e+00
6.8000000000e+00	0.0000000000e+00	-2.2579268189e-02	5.4774207318e+00	1.0442790228e+01	1.8177319356e-03	1.1000000000e+00	0.0000000000e+00
6.9000000000e+00	0.0000000000e+00	-2.3530294153e-02	5.4764697058e+00	1.0447505378e+01	1.8656252133e-03	1.1000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	-2.4505076779e-02	5.4754949232e+00	1.0452173610e+01	1.9139371796e-03	1.1000000000e+00	0.0000000000e+00
7.1000000000e+00	0.0000000000e+00	-2.5503769956e-02	5.4744962300e+00	1.0456795394e+01	1.9626609869e-03	1.1000000000e+00	0.0000000000e+00
7.2000000000e+00	0.0000000000e+00	-2.6526522961e-02	5.4734734770e+00	1.0461371189e+01	2.0117898636e-03	1.1000000000e+00	0.0000000000e+00
7.3000000000e+00	0.0000000000e+00	-2.7573480518e-02	5.4724265195e+00	1.0465901455e+01	2.0613171136e-03	1.1000000000e+00	0.0000000000e+00
7.4000000000e+00	0.0000000000e+00	-2.8644782836e-02	5.4713552172e+00	1.0470386644e+01	2.1112361153e-03	1.1000000000e+00	0.0000000000e+00
7.5000000000e+00	0.0000000000e+00	-2.9740565660e-02	5.4702594343e+00	1.0474827204e+01	2.1615403210e-03	1.1000000000e+00	0.0000000000e+00
7.6000000000e+00	0.0000000000e+00	-3.0860960318e-02	5.4691390397e+00	1.0479223580e+01	2.2122232562e-03	1.1000000000e+00	0.0000000000e+00
7.7000000000e+00	0.0000000000e+00	-3.2006093768e-02	5.4679939062e+00	1.0483576212e+01	2.2632785186e-03	1.1000000000e+00	0.0000000000e+00
7.8000000000e+00	0.0000000000e+00	-3.3176088640e-02	5.4668239114e+00	1.0487885534e+01	2.3146997775e-03	1.1000000000e+00	0.0000000000e+00
7.9000000000e+00	0.0000000000e+00	-3.4371063285e-02	5.4656289367e+00	1.0492151977e+01	2.3664807731e-03	1.1000000000e+00	0.0000000000e+00
8.0000000000e+00	0.0000000000e+00	-3.5591131819e-02	5.4644088682e+00	1.0496375969e+01	2.4186153158e-03	1.1000000000e+00	0.0000000000e+00
8.1000000000e+00	0.0000000000e+00	-3.6836404170e-02	5.4631635958e+00	1.0500557931e+01	2.4710972852e-03	1.1000000000e+00	0.0000000000e+00
8.2000000000e+00	0.0000000000e+00	-3.8106986119e-02	5.4618930139e+00	1.0504698282e+01	2.5239206298e-03	1.1000000000e+00	0.0000000000e+00
8.3000000000e+00	0.0000000000e+00	-3.9402979345e-02	5.4605970207e+00	1.0508797436e+01	2.5770793659e-03	1.1000000000e+00	0.0000000000e+00
8.4000000000e+00	0.0000000000e+00	-4.0724481473e-02	5.4592755185e+00	1.0512855803e+01	2.6305675773e-03	1.1000000000e+00	0.0000000000e+00
8.5000000000e+00	0.0000000000e+00	-4.2071586111e-02	5.4579284139e+00	1.0516873788e+01	2.6843794143e-03	1.1000000000e+00	0.0000000000e+00
8.6000000000e+00	0.0000000000e+00	-4.3444382900e-02	5.4565556171e+00	1.0520851794e+01	2.7385090930e-03	1.1000000000e+00	0.0000000000e+00
8.7000000000e+00	0.0000000000e+00	-4.4842957552e-02	5.4551570424e+00	1.0524790218e+01	2.7929508948e-03	1.1000000000e+00	0.0000000000e+00
8.8000000000e+00	0.0000000000e+00	-4.6267391894e-02	5.4537326081e+00	1.0528689453e+01	2.8476991658e-03	1.1000000000e+00	0.0000000000e+00
8.9000000000e+00	0.0000000000e+00	-4.7717763911e-02	5.4522822361e+00	1.0532549891e+01	2.9027483158e-03	1.1000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	-4.9194147789e-02	5.4508058522e+00	1.0536371917e+01	2.9580928180e-03	1.1000000000e+00	0.0000000000e+00
9.1000000000e+00	0.0000000000e+00	-5.0696613954e-02	5.4493033860e+00	1.0540155913e+01	3.0137272079e-03	1.1000000000e+00	0.0000000000e+00
9.2000000000e+00	0.0000000000e+00	-5.2225229116e-02	5.4477747709e+00	1.0543902257e+01	3.0696460833e-03	1.1000000000e+00	0.0000000000e+00
9.3000000000e+00	0.0000000000e+00	-5.3780056309e-02	5.4462199437e+00	1.0547611325e+01	3.1258441030e-03	1.1000000000e+00	0.0000000000e+00
9.4000000000e+00	0.0000000000e+00	-5.5361154932e-02	5.4446388451e+00	1.0551283487e+01	3.1823159867e-03	1.1000000000e+00	0.0000000000e+00
9.5000000000e+00	0.0000000000e+00	-5.6968580789e-02	5.4430314192e+00	1.0554919111e+01	3.2390565139e-03	1.1000000000e+00	0.0000000000e+00
9.6000000000e+00	0.0000000000e+00	-5.8602386131e-02	5.4413976139e+00	1.0558518559e+01	3.2960605237e-03	1.1000000000e+00	0.0000000000e+00
9.7000000000e+00	0.0000000000e+00	-6.0262619696e-02	5.4397373803e+00	1.0562082192e+01	3.3533229139e-03	1.1000000000e+00	0.0000000000e+00
9.8000000000e+00	0.0000000000e+00	-6.1949326746e-02	5.4380506733e+00	1.0565610367e+01	3.4108386407e-03	1.1000000000e+00	0.0000000000e+00
9.9000000000e+00	0.0000000000e+00	-6.3662549110e-02	5.4363374509e+00	1.0569103435e+01	3.4686027175e-03	1.1000000000e+00	0.0000000000e+00
1.0000000000e+01	0.0000000000e+00	-6.5402325220e-02	5.4345976748e+00	1.0572561747e+01	3.5266102151e-03	1.1000000000e+00	0.0000000000e+00
1.0100000000e+01	0.0000000000e+00	-6.7168690155e-02	5.4328313098e+00	1.0575985648e+01	3.5848562606e-03	1.1000000000e+00	0.0000000000e+00
1.0200000000e+01	0.0000000000e+00	-6.8961675674e-02	5.4310383243e+00	1.0579375481e+01	3.6433360367e-03	1.1000000000e+00	0.0000000000e+00
1.0300000000e+01	0.0000000000e+00	-7.0781310257e-02	5.4292186897e+00	1.0582731585e+01	3.7020447817e-03	1.1000000000e+00	0.0000000000e+00
1.0400000000e+01	0.0000000000e+00	-7.2627619143e-02	5.4273723809e+00	1.0586054294e+01	3.7609777883e-03	1.1000000000e+00	0.0000000000e+00
1.0500000000e+01	0.0000000000e+00	-7.4500624371e-02	5.4254993756e+00	1.0589343942e+01	3.8201304035e-03	1.1000000000e+00	0.0000000000e+00
1.0600000000e+01	0.0000000000e+00	-7.6400344812e-02	5.4235996552e+00	1.0592600858e+01	3.8794980277e-03	1.1000000000e+00	0.0000000000e+00
1.0700000000e+01	0.0000000000e+00	-7.8326796211e-02	5.4216732038e+00	1.0595825366e+01	3.9390761144e-03	1.1000000000e+00	0.0000000000e+00
1.0800000000e+01	0.0000000000e+00	-8.0279991221e-02	5.4197200088e+00	1.0599017791e+01	3.9988601696e-03	1.1000000000e+00	0.0000000000e+00
1.0900000000e+01	0.0000000000e+00	-8.2259939445e-02	5.4177400606e+00	1.0602178450e+01	4.0588457510e-03	1.1000000000e+00	0.0000000000e+00
1.1000000000e+01	0.0000000000e+00	-8.4266647465e-02	5.4157333525e+00	1.0605307660e+01	4.1190284679e-03	1.1000000000e+00	0.0000000000e+00
1.1100000000e+01	0.0000000000e+00	-8.6300118886e-02	5.4136998811e+00	1.0608405734e+01	4.1794039803e-03	1.1000000000e+00	0.0000000000e+00
1.1200000000e+01	0.0000000000e+00	-8.8360354370e-02	5.4116396456e+00	1.0611472981e+01	4.2399679986e-03	1.1000000000e+00	0.0000000000e+00
1.1300000000e+01	0.0000000000e+00	-9.0447351668e-02	5.4095526483e+00	1.0614509709e+01	4.3007162828e-03	1.1000000000e+00	0.0000000000e+00
1.1400000000e+01	0.0000000000e+00	-9.2561105661e-02	5.4074388943e+00	1.0617516221e+01	4.3616446424e-03	1.1000000000e+00	0.0000000000e+00
1.1500000000e+01	0.0000000000e+00	-9.4701608395e-02	5.4052983916e+00	1.0620492818e+01	4.4227489355e-03	1.1000000000e+00	0.0000000000e+00
1.1600000000e+01	0.0000000000e+00	-9.6868849112e-02	5.4031311509e+00	1.0623439797e+01	4.4840250685e-03	1.1000000000e+00	0.0000000000e+00
1.1700000000e+01	0.0000000000e+00	-9.9062814290e-02	5.4009371857e+00	1.0626357453e+01	4.5454689956e-03	1.1000000000e+00	0.0000000000e+00
1.1800000000e+01	0.0000000000e+00	-1.0128348768e-01	5.3987165123e+00	1.0629246078e+01	4.6070767182e-03	1.1000000000e+00	0.0000000000e+00
1.1900000000e+01	0.0000000000e+00	-1.0353085032e-01	5.3964691497e+00	1.0632105960e+01	4.6688442844e-03	1.1000000000e+00	0.0000000000e+00
1.2000000000e+01	0.0000000000e+00	-1.0580488061e-01	5.3941951194e+00	1.0634937387e+01	4.7307677888e-03	1.1000000000e+00	0.0000000000e+00
1.2100000000e+01	0.0000000000e+00	-1.0810555431e-01	5.3918944457e+00	1.0637740640e+01	4.7928433715e-03	1.1000000000e+00	0.0000000000e+00
1.2200000000e+01	0.0000000000e+00	-1.1043284458e-01	5.3895671554e+00	1.0640516000e+01	4.8550672182e-03	1.1000000000e+00	0.0000000000e+00
1.2300000000e+01	0.0000000000e+00	-1.1278672203e-01	5.3872132780e+00	1.0643263745e+01	4.9174355592e-03	1.1000000000e+00	0.0000000000e+00
1.2400000000e+01	0.0000000000e+00	-1.1516715474e-01	5.3848328453e+00	1.0645984150e+01	4.9799446693e-03	1.1000000000e+00	0.0000000000e+00
1.2500000000e+01	0.0000000000e+00	-1.1757410829e-01	5.3824258917e+00	1.0648677486e+01	5.0425908673e-03	1.1000000000e+00	0.0000000000e+00
1.2600000000e+01	0.0000000000e+00	-1.2000754583e-01	5.3799924542e+00	1.0651344023e+01	5.1053705153e-03	1.1000000000e+00	0.0000000000e+00
1.2700000000e+01	0.0000000000e+00	-1.2246742803e-01	5.3775325720e+00	1.0653984027e+01	5.1682800186e-03	1.1000000000e+00	0.0000000000e+00
1.2800000000e+01	0.0000000000e+00	-1.2495371322e-01	5.3750462868e+00	1.0656597763e+01	5.2313158247e-03	1.1000000000e+00	0.0000000000e+00
1.2900000000e+01	0.0000000000e+00	-1.2746635733e-01	5.3725336427e+00	1.0659185492e+01	5.2944744237e-03	1.1000000000e+00	0.0000000000e+00
1.3000000000e+01	0.0000000000e+00	-1.3000531398e-01	5.3699946860e+00	1.0661747473e+01	5.3577523470e-03	1.1000000000e+00	0.0000000000e+00
1.3100000000e+01	0.0000000000e+00	-1.3257053448e-01	5.3674294655e+00	1.0664283961e+01	5.4211461675e-03	1.1000000000e+00	0.0000000000e+00
1.3200000000e+01	0.0000000000e+00	-1.3516196788e-01	5.3648380321e+00	1.0666795211e+01	5.4846524986e-03	1.1000000000e+00	0.0000000000e+00
1.3300000000e+01	0.0000000000e+00	-1.3777956101e-01	5.3622204390e+00	1.0669281473e+01	5.5482679944e-03	1.1000000000e+00	0.0000000000e+00
1.3400000000e+01	0.0000000000e+00	-1.4042325846e-01	5.3595767415e+00	1.0671742997e+01	5.6119893488e-03	1.1000000000e+00	0.0000000000e+00
1.3500000000e+01	0.0000000000e+00	-1.4309300269e-01	5.3569069973e+00	1.0674180028e+01	5.6758132953e-03	1.1000000000e+00	0.0000000000e+00
1.3600000000e+01	0.0000000000e+00	-1.4578873398e-01	5.3542112660e+00	1.0676592811e+01	5.7397366065e-03	1.1000000000e+00	0.0000000000e+00
1.3700000000e+01	0.0000000000e+00	-1.4851039054e-01	5.3514896095e+00	1.0678981585e+01	5.8037560938e-03	1.1000000000e+00	0.0000000000e+00
1.3800000000e+01	0.0000000000e+00	-1.5125790848e-01	5.3487420915e+00	1.0681346592e+01	5.8678686067e-03	1.1000000000e+00	0.0000000000e+00
1.3900000000e+01	0.0000000000e+00	-1.5403122184e-01	5.3459687782e+00	1.0683688065e+01	5.9320710329e-03	1.1000000000e+00	0.0000000000e+00
1.4000000000e+01	0.0000000000e+00	-1.5683026269e-01	5.3431697373e+00	1.0686006241e+01	5.9963602974e-03	1.1000000000e+00	0.0000000000e+00
1.4100000000e+01	0.0000000000e+00	-1.5965496106e-01	5.3403450389e+00	1.0688301351e+01	6.0607333625e-03	1.1000000000e+00	0.0000000000e+00
1.4200000000e+01	0.0000000000e+00	-1.6250524506e-01	5.3374947549e+00	1.0690573624e+01	6.1251872272e-03	1.1000000000e+00	0.0000000000e+00
1.4300000000e+01	0.0000000000e+00	-1.6538104085e-01	5.3346189592e+00	1.0692823287e+01	6.1897189266e-03	1.1000000000e+00	0.0000000000e+00
1.4400000000e+01	0.0000000000e+00	-1.6828227268e-01	5.3317177273e+00	1.0695050566e+01	6.2543255322e-03	1.1000000000e+00	0.0000000000e+00
1.4500000000e+01	0.0000000000e+00	-1.7120886297e-01	5.3287911370e+00	1.0697255683e+01	6.3190041508e-03	1.1000000000e+00	0.0000000000e+00
1.4600000000e+01	0.0000000000e+00	-1.7416073224e-01	5.3258392678e+00	1.0699438859e+01	6.3837519244e-03	1.1000000000e+00	0.0000000000e+00
1.4700000000e+01	0.0000000000e+00	-1.7713779925e-01	5.3228622007e+00	1.0701600311e+01	6.4485660301e-03	1.1000000000e+00	0.0000000000e+00
1.4800000000e+01	0.0000000000e+00	-1.8013998094e-01	5.3198600191e+00	1.0703740257e+01	6.5134436792e-03	1.1000000000e+00	0.0000000000e+00
1.4900000000e+01	0.0000000000e+00	-1.8316719251e-01	5.3168328075e+00	1.0705858911e+01	6.5783821173e-03	1.1000000000e+00	0.0000000000e+00
1.5000000000e+01	0.0000000000e+00	-1.8621934742e-01	5.3137806526e+00	1.0707956483e+01	6.6433786237e-03	1.1000000000e+00	0.0000000000e+00
1.5100000000e+01	0.0000000000e+00	-1.8929635744e-01	5.3107036426e+00	1.0710033184e+01	6.7084305112e-03	1.1000000000e+00	0.0000000000e+00
1.5200000000e+01	0.0000000000e+00	-1.9239813266e-01	5.3076018673e+00	1.0712089221e+01	6.7735351255e-03	1.1000000000e+00	0.0000000000e+00
1.5300000000e+01	0.0000000000e+00	-1.9552458153e-01	5.3044754185e+00	1.0714124801e+01	6.8386898452e-03	1.1000000000e+00	0.0000000000e+00
1.5400000000e+01	0.0000000000e+00	-1.9867561087e-01	5.3013243891e+00	1.0716140126e+01	6.9038920810e-03	1.1000000000e+00	0.0000000000e+00
1.5500000000e+01	0.0000000000e+00	-2.0185112592e-01	5.2981488741e+00	1.0718135399e+01	6.9691392759e-03	1.1000000000e+00	0.0000000000e+00
1.5600000000e+01	0.0000000000e+00	-2.0505103035e-01	5.2949489696e+00	1.0720110818e+01	7.0344289044e-03	1.1000000000e+00	0.0000000000e+00
1.5700000000e+01	0.0000000000e+00	-2.0827522631e-01	5.2917247737e+00	1.0722066581e+01	7.0997584726e-03	1.1000000000e+00	0.0000000000e+00
1.5800000000e+01	0.0000000000e+00	-2.1152361440e-01	5.2884763856e+00	1.0724002884e+01	7.1651255172e-03	1.1000000000e+00	0.0000000000e+00
1.5900000000e+01	0.0000000000e+00	-2.1479609379e-01	5.2852039062e+00	1.0725919921e+01	7.2305276060e-03	1.1000000000e+00	0.0000000000e+00
1.6000000000e+01	0.0000000000e+00	-2.1809256214e-01	5.2819074379e+00	1.0727817883e+01	7.2959623370e-03	1.1000000000e+00	0.0000000000e+00
1.6100000000e+01	0.0000000000e+00	-2.2141291570e-01	5.2785870843e+00	1.0729696960e+01	7.3614273382e-03	1.1000000000e+00	0.0000000000e+00
1.6200000000e+01	0.0000000000e+00	-2.2475704933e-01	5.2752429507e+00	1.0731557339e+01	7.4269202674e-03	1.1000000000e+00	0.0000000000e+00
1.6300000000e+01	0.0000000000e+00	-2.2812485647e-01	5.2718751435e+00	1.0733399208e+01	7.4924388120e-03	1.1000000000e+00	0.0000000000e+00
1.6400000000e+01	0.0000000000e+00	-2.3151622925e-01	5.2684837708e+00	1.0735222750e+01	7.5579806881e-03	1.1000000000e+00	0.0000000000e+00
1.6500000000e+01	0.0000000000e+00	-2.3493105842e-01	5.2650689416e+00	1.0737028147e+01	7.6235436409e-03	1.1000000000e+00	0.0000000000e+00
1.6600000000e+01	0.0000000000e+00	-2.3836923347e-01	5.2616307665e+00	1.0738815580e+01	7.6891254440e-03	1.1000000000e+00	0.0000000000e+00
1.6700000000e+01	0.0000000000e+00	-2.4183064257e-01	5.2581693574e+00	1.0740585228e+01	7.7547238993e-03	1.1000000000e+00	0.0000000000e+00
1.6800000000e+01	0.0000000000e+00	-2.4531517267e-01	5.2546848273e+00	1.0742337267e+01	7.8203368365e-03	1.1000000000e+00	0.0000000000e+00
1.6900000000e+01	0.0000000000e+00	-2.4882270947e-01	5.2511772905e+00	1.0744071874e+01	7.8859621128e-03	1.1000000000e+00	0.0000000000e+00
1.7000000000e+01	0.0000000000e+00	-2.5235313746e-01	5.2476468625e+00	1.0745789221e+01	7.9515976129e-03	1.1000000000e+00	0.0000000000e+00
1.7100000000e+01	0.0000000000e+00	-2.5590633994e-01	5.2440936601e+00	1.0747489480e+01	8.0172412484e-03	1.1000000000e+00	0.0000000000e+00
1.7200000000e+01	0.0000000000e+00	-2.5948219908e-01	5.2405178009e+00	1.0749172821e+01	8.0828909577e-03	1.1000000000e+00	0.0000000000e+00
1.7300000000e+01	0.0000000000e+00	-2.6308059589e-01	5.2369194041e+00	1.0750839412e+01	8.1485447057e-03	1.1000000000e+00	0.0000000000e+00
1.7400000000e+01	0.0000000000e+00	-2.6670141027e-01	5.2332985897e+00	1.0752489421e+01	8.2142004832e-03	1.1000000000e+00	0.0000000000e+00
1.7500000000e+01	0.0000000000e+00	-2.7034452102e-01	5.2296554790e+00	1.0754123012e+01	8.2798563071e-03	1.1000000000e+00	0.0000000000e+00
1.7600000000e+01	0.0000000000e+00	-2.7400980591e-01	5.2259901941e+00	1.0755740348e+01	8.3455102199e-03	1.1000000000e+00	0.0000000000e+00
1.7700000000e+01	0.0000000000e+00	-2.7769714164e-01	5.2223028584e+00	1.0757341592e+01	8.4111602895e-03	1.1000000000e+00	0.0000000000e+00
1.7800000000e+01	0.0000000000e+00	-2.8140640388e-01	5.2185935961e+00	1.0758926903e+01	8.4768046088e-03	1.1000000000e+00	0.0000000000e+00
1.7900000000e+01	0.0000000000e+00	-2.8513746733e-01	5.2148625327e+00	1.0760496440e+01	8.5424412953e-03	1.1000000000e+00	0.0000000000e+00
1.8000000000e+01	0.0000000000e+00	-2.8889020570e-01	5.2111097943e+00	1.0762050360e+01	8.6080684914e-03	1.1000000000e+00	0.0000000000e+00
1.8100000000e+01	0.0000000000e+00	-2.9266449174e-01	5.2073355083e+00	1.0763588818e+01	8.6736843635e-03	1.1000000000e+00	0.0000000000e+00
1.8200000000e+01	0.0000000000e+00	-2.9646019728e-01	5.2035398027e+00	1.0765111968e+01	8.7392871022e-03	1.1000000000e+00	0.0000000000e+00
1.8300000000e+01	0.0000000000e+00	-3.0027719323e-01	5.1997228068e+00	1.0766619962e+01	8.8048749218e-03	1.1000000000e+00	0.0000000000e+00
1.8400000000e+01	0.0000000000e+00	-3.0411534963e-01	5.1958846504e+00	1.0768112952e+01	8.8704460601e-03	1.1000000000e+00	0.0000000000e+00
1.8500000000e+01	0.0000000000e+00	-3.0797453564e-01	5.1920254644e+00	1.0769591086e+01	8.9359987781e-03	1.1000000000e+00	0.0000000000e+00
1.8600000000e+01	0.0000000000e+00	-3.1185461956e-01	5.1881453804e+00	1.0771054512e+01	9.0015313599e-03	1.1000000000e+00	0.0000000000e+00
1.8700000000e+01	0.0000000000e+00	-3.1575546890e-01	5.1842445311e+00	1.0772503378e+01	9.0670421123e-03	1.1000000000e+00	0.0000000000e+00
1.8800000000e+01	0.0000000000e+00	-3.1967695034e-01	5.1803230497e+00	1.0773937826e+01	9.1325293647e-03	1.1000000000e+00	0.0000000000e+00
1.8900000000e+01	0.0000000000e+00	-3.2361892980e-01	5.1763810702e+00	1.0775358002e+01	9.1979914687e-03	1.1000000000e+00	0.0000000000e+00
1.9000000000e+01	0.0000000000e+00	-3.2758127240e-01	5.1724187276e+00	1.0776764047e+01	9.2634267979e-03	1.1000000000e+00	0.0000000000e+00
1.9100000000e+01	0.0000000000e+00	-3.3156384256e-01	5.1684361574e+00	1.0778156101e+01	9.3288337478e-03	1.1000000000e+00	0.0000000000e+00
1.9200000000e+01	0.0000000000e+00	-3.3556650396e-01	5.1644334960e+00	1.0779534304e+01	9.3942107355e-03	1.1000000000e+00	0.0000000000e+00
1.9300000000e+01	0.0000000000e+00	-3.3958911957e-01	5.1604108804e+00	1.0780898794e+01	9.4595561994e-03	1.1000000000e+00	0.0000000000e+00
1.9400000000e+01	0.0000000000e+00	-3.4363155170e-01	5.1563684483e+00	1.0782249707e+01	9.5248685989e-03	1.1000000000e+00	0.0000000000e+00
1.9500000000e+01	0.0000000000e+00	-3.4769366197e-01	5.1523063380e+00	1.0783587178e+01	9.5901464144e-03	1.1000000000e+00	0.0000000000e+00
1.9600000000e+01	0.0000000000e+00	-3.5177531138e-01	5.1482246886e+00	1.0784911341e+01	9.6553881469e-03	1.1000000000e+00	0.0000000000e+00
1.9700000000e+01	0.0000000000e+00	-3.5587636029e-01	5.1441236397e+00	1.0786222328e+01	9.7205923179e-03	1.1000000000e+00	0.0000000000e+00
1.9800000000e+01	0.0000000000e+00	-3.5999666848e-01	5.1400033315e+00	1.0787520271e+01	9.7857574690e-03	1.1000000000e+00	0.0000000000e+00
1.9900000000e+01	0.0000000000e+00	-3.6413609511e-01	5.1358639049e+00	1.0788805299e+01	9.8508821620e-03	1.1000000000e+00	0.0000000000e+00
2.0000000000e+01	0.0000000000e+00	-3.6829449881e-01	5.1317055012e+00	1.0790077541e+01	9.9159649783e-03	1.1000000000e+00	0.0000000000e+00
2.0100000000e+01	0.0000000000e+00	-3.7247173762e-01	5.1275282624e+00	1.0791337124e+01	9.9810045189e-03	1.1000000000e+00	0.0000000000e+00
2.0200000000e+01	0.0000000000e+00	-3.7666766909e-01	5.1233323309e+00	1.0792584174e+01	1.0045999404e-02	1.1000000000e+00	0.0000000000e+00
2.0300000000e+01	0.0000000000e+00	-3.8088215024e-01	5.1191178498e+00	1.0793818815e+01	1.0110948274e-02	1.1000000000e+00	0.0000000000e+00
2.0400000000e+01	0.0000000000e+00	-3.8511503760e-01	5.1148849624e+00	1.0795041172e+01	1.0175849786e-02	1.1000000000e+00	0.0000000000e+00
2.0500000000e+01	0.0000000000e+00	-3.8936618721e-01	5.1106338128e+00	1.0796251366e+01	1.0240702619e-02	1.1000000000e+00	0.0000000000e+00
2.0600000000e+01	0.0000000000e+00	-3.9363545466e-01	5.1063645453e+00	1.0797449518e+01	1.0305505467e-02	1.1000000000e+00	0.0000000000e+00
2.0700000000e+01	0.0000000000e+00	-3.9792269513e-01	5.1020773049e+00	1.0798635748e+01	1.0370257045e-02	1.1000000000e+00	0.0000000000e+00
2.0800000000e+01	0.0000000000e+00	-4.0222776332e-01	5.0977722367e+00	1.0799810176e+01	1.0434956084e-02	1.1000000000e+00	0.0000000000e+00
2.0900000000e+01	0.0000000000e+00	-4.0655051357e-01	5.0934494864e+00	1.0800972917e+01	1.0499601337e-02	1.1000000000e+00	0.0000000000e+00
2.1000000000e+01	0.0000000000e+00	-4.1089079981e-01	5.0891092002e+00	1.0802124089e+01	1.0564191569e-02	1.1000000000e+00	0.0000000000e+00
2.1100000000e+01	0.0000000000e+00	-4.1524847560e-01	5.0847515244e+00	1.0803263807e+01	1.0628725567e-02	1.1000000000e+00	0.0000000000e+00
2.1200000000e+01	0.0000000000e+00	-4.1962339414e-01	5.0803766059e+00	1.0804392184e+01	1.0693202133e-02	1.1000000000e+00	0.0000000000e+00
2.1300000000e+01	0.0000000000e+00	-4.2401540832e-01	5.0759845917e+00	1.0805509334e+01	1.0757620088e-02	1.1000000000e+00	0.0000000000e+00
2.1400000000e+01	0.0000000000e+00	-4.2842437066e-01	5.0715756293e+00	1.0806615368e+01	1.0821978268e-02	1.1000000000e+00	0.0000000000e+00
2.1500000000e+01	0.0000000000e+00	-4.3285013341e-01	5.0671498666e+00	1.0807710397e+01	1.0886275527e-02	1.1000000000e+00	0.0000000000e+00
2.1600000000e+01	0.0000000000e+00	-4.3729254851e-01	5.0627074515e+00	1.0808794530e+01	1.0950510736e-02	1.1000000000e+00	0.0000000000e+00
2.1700000000e+01	0.0000000000e+00	-4.4175146764e-01	5.0582485324e+00	1.0809867875e+01	1.1014682781e-02	1.1000000000e+00	0.0000000000e+00
2.1800000000e+01	0.0000000000e+00	-4.4622674221e-01	5.0537732578e+00	1.0810930541e+01	1.1078790566e-02	1.1000000000e+00	0.0000000000e+00
2.1900000000e+01	0.0000000000e+00	-4.5071822338e-01	5.0492817766e+00	1.0811982633e+01	1.1142833010e-02	1.1000000000e+00	0.0000000000e+00
2.2000000000e+01	0.0000000000e+00	-4.5522576210e-01	5.0447742379e+00	1.0813024257e+01	1.1206809048e-02	1.1000000000e+00	0.0000000000e+00
2.2100000000e+01	0.0000000000e+00	-4.5974920909e-01	5.0402507909e+00	1.0814055516e+01	1.1270717630e-02	1.1000000000e+00	0.0000000000e+00
2.2200000000e+01	0.0000000000e+00	-4.6428841489e-01	5.0357115851e+00	1.0815076514e+01	1.1334557724e-02	1.1000000000e+00	0.0000000000e+00
